,Roundness
124981.0,6.624761141831041
124991.0,5.958513317066787
124994.0,5.487728446771125
125006.0,5.495790161682946
125011.0,5.4695404000814
125040.0,9.196742242105325
125063.0,5.523774961023937
125108.0,5.425808054054162
125118.0,5.642968024206743
125119.0,5.771284736351019
125123.0,6.281161714846593
125129.0,5.664940380550146
125151.0,5.1851005144149065
125158.0,6.352628563341159
125188.0,5.676574277682859
125199.0,5.697925474135189
125209.0,5.113229291709676
125277.0,5.351569613833053
125304.0,6.226321330317638
125327.0,6.18748977110317
125328.0,5.71815637496807
125352.0,5.817051233818182
125358.0,5.408068291385372
125393.0,5.4916523942599085
125422.0,6.77117633945475
125439.0,5.9539584878823115
125460.0,5.463174888468309
125475.0,4.937398027160433
125507.0,5.3241573664029564
125525.0,5.469026021010557
125537.0,5.167966577049931
125576.0,5.190698015263208
125577.0,8.354464839892222
125597.0,6.586066778828397
125616.0,6.201944019993775
125620.0,6.18000715823234
125627.0,5.374639023074616
125664.0,5.359135490691196
125667.0,5.767853245397172
125672.0,7.087129903516261
125675.0,6.306581407163389
125678.0,5.637953082233665
125683.0,5.611732050574428
125686.0,5.626666219545051
125687.0,5.4968958041109754
125719.0,5.505425069035239
125739.0,5.422720292817076
125740.0,5.477067196494598
125746.0,8.191148772865002
125755.0,5.457097100511965
125756.0,12.789051187952888
125760.0,8.500787433849235
125770.0,5.547520857928512
125787.0,5.167216977977162
125797.0,5.243065127363195
125798.0,5.263684749831526
125828.0,5.499169688812433
125860.0,5.8351533379678004
125861.0,6.661738631297941
125912.0,12.824184746071179
125934.0,8.491643148583412
125948.0,5.645649159570418
125960.0,5.639379717447314
125973.0,6.824054701966893
125975.0,5.154886816229251
125983.0,5.1895014396276675
126041.0,6.280859703486929
126050.0,6.910167527660445
126077.0,7.906917388703234
126085.0,5.253889506549913
126088.0,5.6169875770123845
126131.0,7.135693328456515
126132.0,10.346448447579524
126143.0,9.514865565283618
126151.0,5.274969360168528
126153.0,5.499040301642643
126154.0,6.525442933576517
126202.0,5.431722472909677
126234.0,6.08892225365275
126256.0,5.687948244178598
126260.0,5.4824733235181595
126265.0,5.499676426980744
126279.0,5.571502198983185
126282.0,5.597136899522254
126304.0,6.036032890071167
126321.0,6.964728192256348
126338.0,7.110200077473676
126364.0,5.428247905527168
126382.0,5.418972003259958
126386.0,5.149794496002852
126391.0,12.08036296807608
126406.0,5.4064196462741005
126427.0,5.400223801987349
126435.0,6.11037234289333
126438.0,7.032358184334733
126459.0,5.452427577440452
126471.0,5.8455276950325805
126475.0,6.9296330214640385
126486.0,7.029709787101805
126502.0,5.5770544641785
126510.0,5.46345796016879
126540.0,5.75316914375612
126547.0,5.856810968033482
126549.0,5.38945028075646
126581.0,5.062282081847452
126625.0,5.40682042795064
126638.0,5.534121393709351
126643.0,5.451252606663365
126649.0,5.20716419902018
126656.0,5.445614251382652
126663.0,6.037149322982061
126694.0,5.362549281557385
126696.0,5.437007012579466
126719.0,5.843654569487975
126740.0,5.800293917725416
126759.0,5.383006791885148
126760.0,6.096825310399876
126764.0,5.109087885959658
126783.0,6.85080793211225
126800.0,5.509751769626904
126804.0,5.64356934775993
126827.0,8.80992205270074
126841.0,6.199101047006795
126845.0,6.035983027389946
126847.0,5.609182084697714
126856.0,5.955926158805469
126857.0,6.491858373343399
126864.0,5.592790479626741
126885.0,5.647334971852236
126923.0,5.593055805699417
126929.0,5.401789474109203
126961.0,4.965134277353548
127027.0,5.35386093442513
127031.0,5.323713216228326
127052.0,6.129877548645501
127057.0,5.40304159620641
127059.0,5.501378924794539
127082.0,5.553457766814435
127163.0,5.189694528354914
127197.0,10.811782638055782
127210.0,5.984136286026252
127231.0,7.437925595927422
127297.0,5.999056579641739
127317.0,5.486043708216574
127333.0,5.5173270412880875
127354.0,6.0110591064384025
127360.0,5.409792553331156
127368.0,5.983683437661445
127380.0,6.1817221710935515
127382.0,4.991629531838811
127386.0,5.375250128365274
127417.0,6.895537844960982
127418.0,5.594880284803689
127423.0,6.084077583010384
127441.0,5.602903608847336
127444.0,6.137979090683856
127458.0,8.434629059305527
127465.0,5.354655705198112
127467.0,6.524233677660617
127487.0,5.8940645357893695
127494.0,7.141811655730236
127498.0,5.63907237661526
127502.0,6.322431127535009
127511.0,5.292406765873304
127517.0,6.744593486981088
127530.0,5.896305913932539
127546.0,5.505501646186726
127552.0,5.255880734735603
127566.0,6.2447061305711715
127574.0,5.174903093344885
127590.0,6.237868336936336
127627.0,5.339829783544991
127630.0,5.207171705672568
127667.0,5.737020119671458
127669.0,5.203874146951004
127687.0,5.925966613291731
127698.0,5.29864745627665
127730.0,5.312919251094925
127783.0,7.452121627889621
127788.0,5.769560544315495
127793.0,6.093875662880915
127795.0,5.28068504021473
127817.0,9.49723236273126
127857.0,5.5536206716564696
127872.0,6.709298378245753
127887.0,6.618613379141593
127897.0,5.756783924486334
127901.0,6.431764470863988
127918.0,7.877090119658129
127934.0,7.499386313572925
127935.0,8.431724175266181
127937.0,7.21226964972295
127950.0,6.619606582899358
127951.0,5.719941633758128
127970.0,5.489923918290596
128004.0,5.405774394484416
128027.0,6.018893877379841
128031.0,5.167399862286167
128068.0,5.21939675655709
128069.0,5.74056346624813
128079.0,5.469512166500839
128102.0,5.476107881155217
128110.0,6.765812040097548
128128.0,5.77046285022804
128130.0,8.69621758526698
128132.0,5.845757286047661
128137.0,5.58886126941958
128147.0,5.366809942264459
128202.0,5.4444512412787525
128216.0,6.114129184984312
128220.0,5.746611661438948
128240.0,6.167209058060662
128271.0,5.392198624394362
128277.0,5.330065264261776
128284.0,5.66528346865473
128285.0,6.244084505472889
128316.0,5.734077684401071
128341.0,5.85729818079337
128343.0,5.422827857343607
128345.0,9.228597120864244
128357.0,5.557250905728883
128380.0,7.1245949449454224
128385.0,6.029350752081162
128389.0,5.112148802283289
128396.0,8.59755041366013
128411.0,5.785891698113862
128417.0,5.843718884648861
128434.0,6.320425824298355
128439.0,5.948786282402653
128470.0,5.394764011476582
128485.0,5.339455094022659
128496.0,5.580530478535917
128499.0,6.466561375798456
128519.0,5.196769708272878
128544.0,5.234703146016546
128563.0,5.635583145229811
128575.0,9.595535038549107
128615.0,5.302560656458325
128619.0,5.509527591513793
128625.0,5.722734757640773
128646.0,6.335933099390195
128650.0,5.926600516850211
128664.0,5.430203404490756
128703.0,5.078994028186867
128707.0,7.949350870486277
128720.0,5.797347968095862
128724.0,6.0739888090773295
128745.0,6.385743831292953
128749.0,5.738819206068407
128762.0,5.589302695484833
128799.0,5.570987609906454
128814.0,6.253088901920637
128815.0,5.546565339643267
128826.0,6.86221250265887
128832.0,5.715870345567552
128864.0,5.485736944141157
128919.0,5.174334604301041
128929.0,5.2904523650887505
128936.0,5.490463320188421
128947.0,8.14350724860094
128978.0,5.912815469959627
128998.0,5.356340706565723
129013.0,7.335254044484925
129036.0,5.43759773023214
129042.0,5.393663967212953
129043.0,5.872698682433783
129068.0,5.821255280636592
129093.0,5.267181422554744
129102.0,5.666066369909331
129117.0,5.529028784905625
129124.0,10.303720752167752
129146.0,6.902655582923588
129149.0,5.805988501651394
129160.0,5.587949705136389
129168.0,5.150502642374546
129170.0,5.123241459104726
129173.0,5.883794510485681
129175.0,7.461563313081517
129185.0,5.908038046264112
129187.0,8.080368584724553
129191.0,6.015004624064741
129195.0,5.349226546916296
129199.0,5.531310624739919
129202.0,5.413444103011466
129207.0,5.511402260149561
129209.0,7.943361411807339
129211.0,6.807571566349081
129221.0,5.605140515162372
129225.0,5.461194440727864
129248.0,5.342514457697648
129251.0,5.54508607442542
129277.0,8.072454636991312
129359.0,6.03314372775516
129362.0,5.198782280472037
129365.0,5.398020503792622
129376.0,6.450581088440125
129433.0,5.945019837051184
129439.0,5.3262164639828775
129456.0,5.58678569580943
129458.0,6.590115374565296
129480.0,8.465560218616437
129483.0,8.02439736930613
129486.0,6.755298833766356
129488.0,6.507956863468349
129501.0,6.7431886288066565
129510.0,6.304872149999079
129556.0,5.400812007160478
129560.0,6.88929295678945
129570.0,5.809170462300728
129594.0,11.048939044774839
129605.0,5.615937312145178
129609.0,5.538159069369623
129622.0,5.682602972272031
129626.0,5.45038154630535
129637.0,5.619489880472814
129665.0,7.681230812042021
129721.0,5.230138439792618
129777.0,6.632150259163717
129780.0,5.825826590210966
129809.0,6.562589025642564
129852.0,5.362681585829659
129869.0,5.320953969385983
129883.0,7.22082857919236
129932.0,5.39044131001874
129935.0,7.198944161134719
129937.0,5.950892121101254
129939.0,6.586923557160924
129951.0,5.4460301512756155
129993.0,7.04024417617223
130002.0,6.1820405292038965
130026.0,7.16680623028446
130049.0,9.696102416794558
130055.0,5.310600230980546
130071.0,5.390038135333824
130077.0,5.472342616938107
130097.0,5.314388258197543
130110.0,5.717285786866469
130136.0,5.3740469912662
130157.0,6.451068676182164
130160.0,5.49472614398966
130207.0,5.1600784294735655
130226.0,5.703950000264475
130241.0,5.71980175952537
130244.0,5.845656030144528
130278.0,5.325638473569671
130285.0,6.144400044410883
130303.0,5.982648807410385
130313.0,5.482851865987167
130334.0,7.325410630465234
130343.0,5.723793943744352
130344.0,5.18809125858112
130355.0,6.028632702574786
130356.0,5.608805445329251
130394.0,5.545154332417387
130396.0,5.493341830781248
130397.0,5.798032469093532
130403.0,5.552915303808137
130407.0,6.587924260418428
130424.0,6.695491825190121
130426.0,5.20453749081928
130440.0,5.3340313524505145
130450.0,5.427627637483762
130454.0,5.713812018520769
130456.0,7.616961525933921
130460.0,5.752971039082077
130475.0,5.425231905165148
130499.0,6.426130535142474
130520.0,5.4188313860233155
130532.0,6.5117038971661785
130553.0,5.3945386434815115
130558.0,5.232064677735675
130565.0,5.340057860632821
130567.0,5.3854106531473604
130574.0,5.418559745336581
130580.0,7.346055582162785
130624.0,5.4966475921250515
130649.0,5.172042506871949
130710.0,5.404875956751146
130719.0,7.673384444638334
130723.0,5.438330270557104
130737.0,5.578547582475796
130741.0,6.196829170178776
130743.0,5.616549361131345
130745.0,5.356948365214823
130759.0,5.41497149114299
130760.0,5.247203879928924
130768.0,5.230169413555534
130781.0,5.438722526264096
130790.0,6.491473852161672
130803.0,6.095090793339127
130819.0,5.218818406820316
130826.0,4.986700059259436
130853.0,8.931482652952642
130858.0,5.609173291246592
130861.0,9.804953121862846
130868.0,6.442202886627224
130888.0,6.064579669653889
130908.0,5.5256966363560505
130946.0,5.9851310199698755
130963.0,6.30239405434303
130969.0,5.436719968979219
130971.0,5.894716576164406
130972.0,5.373800843615238
130973.0,5.1046434714775835
130979.0,6.756204327990289
130996.0,7.960233599520017
131009.0,5.586107254424431
131010.0,5.063735074921453
131021.0,5.276592631727083
131030.0,5.640080835276244
131049.0,6.284701585819865
131051.0,7.893055300347245
131054.0,5.490671205004538
131063.0,8.945505633805077
131064.0,5.567746297243586
131103.0,5.47764313937911
131138.0,5.100476607019835
131164.0,5.371559405071942
131172.0,5.079441329564785
131184.0,5.343692482899035
131189.0,5.297679693742265
131208.0,13.186746488211478
131211.0,6.119535881268268
131221.0,14.374210055688698
131245.0,6.118884072003757
131246.0,6.0948503219800685
131260.0,5.263946144729509
131278.0,6.573704309317583
131293.0,5.479517147557869
131312.0,9.425966659023848
131315.0,6.211514426103427
131322.0,5.594903037924694
131323.0,5.326420606584223
131359.0,5.632287932723315
131373.0,6.678801172381899
131374.0,5.379926410051794
131376.0,5.5532861151480954
131395.0,5.376521935087728
131410.0,5.3575090132537575
131435.0,6.482277023952246
131452.0,8.395043325004515
131465.0,6.134648968593879
131473.0,5.499324340639549
131500.0,5.295586222873207
131504.0,5.937596783949024
131520.0,6.778520980749687
131521.0,5.4279517906539345
131525.0,5.5611445607923695
131540.0,5.980805431449067
131585.0,5.319080935927511
131596.0,6.155269587550896
131603.0,5.860187174372238
131624.0,5.2914812994164935
131635.0,5.686554166988732
131657.0,8.46937732593605
131670.0,5.200293374164557
131744.0,5.968643747454625
131745.0,5.341795967873133
131747.0,7.280405168005122
131807.0,5.0487398447116245
131821.0,6.063670104868811
131843.0,5.216502211103502
131848.0,5.901374391919726
131855.0,5.115516753477473
131874.0,5.6424891024914405
131875.0,5.6524435224255445
131880.0,5.295338345910782
131903.0,5.250879362783771
131905.0,5.424635965626726
131934.0,5.875735831489877
131939.0,5.295521520343164
131999.0,5.411565204879659
132003.0,5.615642270636213
132021.0,6.022594549052442
132038.0,5.3793063856795476
132062.0,5.7422236182200015
132121.0,5.812728579447746
132127.0,6.824540316166775
132139.0,5.546928634248123
132147.0,10.835379480079386
132153.0,5.564729070560509
132171.0,5.274825215690304
132172.0,5.511664474728565
132175.0,5.272934203973149
132188.0,5.513563394721173
132209.0,5.76575631734695
132234.0,5.291153874584368
132247.0,5.419378191991918
132250.0,5.903488210542674
132267.0,5.594138542862524
132280.0,5.817475580310607
132305.0,5.221269978137455
132321.0,6.529673787178005
132333.0,8.400998566507226
132342.0,5.279199457293189
132350.0,5.711331536202364
132353.0,9.715978860456973
132382.0,6.718733596267086
132400.0,5.2230128563464335
132413.0,7.452449390707669
132416.0,5.147900131506992
132419.0,11.810690859953034
132423.0,5.202960585197264
132439.0,6.6615576500469045
132448.0,5.164076702543166
132456.0,5.403113881984413
132457.0,5.747134567749252
132473.0,7.047747306503933
132481.0,6.428261146862969
132502.0,8.53136938498652
132535.0,9.490043593445492
132551.0,7.3851066274346024
132573.0,5.268832738121629
132589.0,9.010834772794095
132612.0,5.333329212796624
132623.0,5.324650814715977
132626.0,6.759512282292482
132631.0,5.717905070391293
132636.0,5.2372099545862
132639.0,9.655665446081427
132640.0,5.463689337885192
132647.0,7.304418499030486
132658.0,5.523263663013863
132709.0,5.615981984955327
132714.0,5.135177028471123
132732.0,6.240750069762696
132746.0,7.257279932257673
132754.0,5.540391257318293
132767.0,5.483438256525273
132781.0,6.291173833653298
132782.0,7.639215709192763
132788.0,5.070008828851181
132802.0,5.871071970899858
132803.0,6.1682075968773455
132813.0,6.632115475216305
132814.0,6.132216998348726
132825.0,5.35540880556967
132829.0,5.223974112182438
132837.0,5.928671606561239
132856.0,5.256695134992017
132884.0,6.88307665173847
132907.0,6.3672730353586635
132919.0,5.119736603953414
132938.0,5.427578900118239
132957.0,5.463019933376123
132969.0,16.419229342538536
133009.0,8.48768873450201
133023.0,6.0402519109944155
133036.0,5.441688210715412
133100.0,6.598494201740508
133108.0,5.495993564944894
133161.0,5.5443994997861425
133166.0,5.426030911090891
133178.0,5.610247296855078
133206.0,5.864090956625095
133231.0,5.621929852015591
133256.0,5.2258527856201695
133282.0,5.54409292423262
133287.0,5.307085014041695
133289.0,5.220635241536253
133307.0,5.502533318699671
133355.0,6.063998927521965
133380.0,5.664850982667867
133395.0,5.429644700087197
133435.0,5.382106053454701
133451.0,5.095135659879412
133499.0,6.447131892729983
133503.0,5.325548817779443
133531.0,5.477502363199181
133542.0,6.649953265143748
133558.0,5.548045824861185
133596.0,5.13275831353783
133616.0,5.352946679467228
133626.0,5.844171896465478
133637.0,5.479109558506847
133639.0,5.55744270058724
133654.0,5.382758204082037
133665.0,5.635580897629845
133669.0,6.7782126608224305
133675.0,5.771452895336918
133711.0,5.715542314549184
133734.0,5.3078108708872005
133755.0,5.284675712336709
133766.0,6.994642773709983
133779.0,5.770291333033404
133824.0,6.45443867530444
133854.0,5.434565731701923
133862.0,5.70107463695036
133870.0,5.205769545321363
133941.0,9.486138311254894
133985.0,6.012805914036811
133994.0,5.794359949754945
134055.0,6.854885591069256
134068.0,10.912147459107763
134087.0,5.459681458330124
134155.0,5.586822965148242
134170.0,6.047745480655626
134179.0,7.677167479937722
134184.0,7.860497115995318
134191.0,6.496704969471345
134211.0,5.639623445444213
134231.0,9.936478504171848
134234.0,5.849297941102906
134266.0,5.46005617809342
134270.0,5.521312212257767
134277.0,5.242341949938653
134282.0,5.455734935341707
134285.0,5.487085208876742
134289.0,5.430547323604777
134347.0,5.56147172690146
134363.0,5.224541545632528
134364.0,5.922616845834318
134368.0,6.795317498091245
134398.0,5.191827468216359
134412.0,6.638062214737176
134415.0,5.799687238376389
134424.0,5.768821635906234
134425.0,6.311926057215317
134431.0,9.992256214129949
134450.0,6.362639824558971
134456.0,5.736103974080021
134463.0,5.2628259002092825
134468.0,5.373082413398965
134470.0,5.472125423180176
134516.0,5.514200145858195
134549.0,6.220996808547993
134556.0,5.588579652917483
134568.0,5.50699374683788
134569.0,5.921326108787577
134573.0,5.4278960775355465
134600.0,5.562346786771889
134604.0,7.78336035183997
134618.0,5.456363383591713
134624.0,5.2147957841278245
134631.0,5.579031909325944
134638.0,5.204348610122186
134640.0,5.567063062534681
134644.0,5.535432535437321
134646.0,5.263918040391329
134661.0,6.373543025981563
134676.0,5.111878180190724
134681.0,4.973685856034644
134688.0,6.28037003533006
134703.0,5.888093717921847
134718.0,10.181430641121912
134736.0,5.550491595693024
134742.0,6.826162428257798
134798.0,5.466681221127723
134817.0,5.900888549003756
134843.0,6.106528970604445
134877.0,5.370387945533244
134880.0,6.095125912724181
134882.0,6.553171172090464
134899.0,5.8623110075803755
134903.0,5.796564510421982
134915.0,6.01670088708037
134922.0,6.165766501170963
134947.0,6.414877486998348
134970.0,5.525823600681912
134981.0,5.4364894016223175
134986.0,5.3069332797846345
134993.0,5.738989156839696
135020.0,5.405862882643971
135030.0,6.128767418203052
135033.0,5.654565141093526
135039.0,8.638370955713725
135043.0,5.34066778444123
135059.0,6.271073931657745
135066.0,5.100327031664257
135077.0,5.498030364467028
135082.0,7.1257357238219186
135093.0,5.4049144673625715
135095.0,6.9501155296397705
135102.0,5.310350755573426
135134.0,9.907254759777878
135135.0,5.9417393316386695
135163.0,8.173187163704156
135172.0,5.444782320242421
135173.0,5.546210452444714
135174.0,5.575401044863537
135184.0,5.3313855303551625
135187.0,5.449855447828077
135191.0,5.222978472728373
135208.0,5.7786155572973765
135223.0,5.435338186206576
135256.0,7.072979049938512
135258.0,5.358188230593452
135295.0,5.504002462249769
135299.0,10.523263508346396
135311.0,9.161102062521977
135336.0,6.309818959334104
135337.0,7.107141848117715
135338.0,5.093338257322678
135351.0,6.682147963077028
135352.0,7.132499638746934
135353.0,6.25124501515683
135359.0,5.787513480009077
135363.0,5.431552518655762
135416.0,5.186400162869047
135417.0,6.734578120250604
135440.0,5.2708083304396665
135441.0,5.214081814356198
135449.0,6.1771569784977105
135453.0,3.6107629270692203
135456.0,5.408933281225898
135494.0,5.014467147196088
135499.0,5.113898467180167
135524.0,6.568328961678274
135536.0,6.413733611125538
135541.0,5.947559845175584
135588.0,7.222894036285198
135596.0,7.160597678829514
135616.0,5.821274001535202
135640.0,7.7591365164761985
135648.0,5.251659126353925
135676.0,7.423224851110945
135705.0,5.243940039062579
135714.0,6.6104769135045105
135717.0,5.1934388956058335
135730.0,5.774849751146849
135734.0,5.991731660038089
135766.0,6.1038810227351705
135779.0,5.057806017254185
135809.0,6.0130196873817034
135810.0,6.676019346228037
135820.0,5.123011328185196
135828.0,5.812628222958959
135831.0,7.204626343302518
135842.0,5.722655710164131
135868.0,5.131428169474875
135873.0,5.510473412262255
135890.0,5.97458335666724
135901.0,5.403719162713176
135902.0,5.23675519051118
135924.0,6.682069030385388
135972.0,5.334901809543903
135980.0,5.579620509527154
136005.0,6.132834274693194
136022.0,5.660776004591697
136039.0,6.623545207609328
136072.0,5.233651437426737
136093.0,9.502509758040445
136109.0,7.150148116440167
136166.0,5.413789228258579
136167.0,5.416619721114159
136211.0,6.930414714851004
136233.0,5.477026188186308
136247.0,6.724719503840282
136255.0,5.422143284999144
136261.0,6.318886571523825
136264.0,6.65333552838744
136289.0,5.7568591454914415
136317.0,6.196307847837653
136370.0,6.052149777986034
136382.0,5.286995262823514
136385.0,5.459415190922935
136387.0,5.235165404695103
136401.0,5.906114251657257
136414.0,6.447649927967419
136418.0,6.050313859323595
136420.0,5.2452892377630125
136439.0,5.434904135671549
136441.0,5.820106161209443
136454.0,5.394920009261825
136466.0,7.901630113956362
136491.0,5.25807287471251
136494.0,5.127000412707272
136539.0,5.171454381967567
136544.0,5.230282380825133
136565.0,5.716321127604546
136569.0,5.6670069409116826
136581.0,6.264639380929486
136592.0,5.18029356346259
136594.0,5.061406971329931
136661.0,5.216208141490962
136666.0,6.465600912156142
136667.0,9.94269534781209
136695.0,5.607395629995358
136729.0,7.400490045325809
136731.0,5.942102458471486
136748.0,5.1705658673636385
136756.0,5.271242321923399
136771.0,5.193305908649681
136790.0,6.019274682976168
136821.0,5.398931542345418
136823.0,5.31961131776802
136827.0,5.915373619713468
136843.0,6.581870263746541
136851.0,5.4666050145687
136877.0,5.9211741104542766
136885.0,5.158996485739065
136899.0,11.219884938133118
136908.0,6.926391672673933
136929.0,5.69263268840659
136937.0,9.034469601658088
136972.0,6.8907120685214505
136991.0,5.364317193206364
136993.0,5.720880698750741
137015.0,6.535576074513211
137040.0,9.53678140698272
137043.0,5.6789823242162
137052.0,5.604927266692174
137122.0,6.706668252941892
137134.0,5.273525382977972
137135.0,5.18905017726146
137150.0,10.141536614134523
137172.0,5.68404309735592
137179.0,6.108612260429825
137192.0,5.186419173162071
137197.0,5.438127101116657
137212.0,5.578626661995343
137237.0,5.521779221530385
137253.0,5.496545567522992
137272.0,6.086097827678136
137342.0,5.089281911552125
137349.0,5.7772320076576
137350.0,5.497464514696256
137352.0,9.05372624665234
137376.0,5.556968198021094
137384.0,5.9995456454138845
137386.0,5.817238107404025
137390.0,5.407734546100927
137405.0,5.478706494113727
137412.0,7.413900858531509
137435.0,5.390905384175397
137453.0,6.104146664533946
137473.0,5.333558559608305
137487.0,5.505767931768751
137493.0,6.267491941363182
137504.0,6.720554284779344
137513.0,5.884266097151215
137522.0,6.456795602232846
137555.0,5.273595445739425
137556.0,5.338717808447124
137578.0,9.522089112927713
137582.0,5.000275927903004
137585.0,5.438808545297165
137587.0,5.927470559177189
137631.0,5.912099392530954
137640.0,8.453386642507652
137644.0,5.347870441344991
137653.0,5.889244297819995
137693.0,5.584249757592189
137709.0,5.822107097050444
137712.0,5.351431927865854
137722.0,7.05650344114271
137732.0,5.403998795185019
137749.0,5.803982297173945
137751.0,7.1246876727453445
137778.0,6.177953334997676
137783.0,5.309064889788594
137787.0,5.217832901896556
137809.0,5.668621857598745
137813.0,5.364029288672756
137827.0,14.234537114309529
137841.0,5.8312244287652115
137845.0,6.1034876102726345
137862.0,9.612535724847362
137887.0,9.680180584766923
137898.0,6.223127136082061
137901.0,5.463587744334868
137957.0,6.385470425326505
137969.0,5.535921790632242
137973.0,6.163464429681825
137980.0,6.332758779304053
138027.0,8.155705193329668
138098.0,5.834446317652708
138121.0,5.547448499139139
138137.0,5.692421455833204
138164.0,5.4560682541228
138170.0,5.902221753203655
138189.0,7.166283612499091
138200.0,10.726665908875493
138204.0,6.432501764481595
138215.0,5.969460464329572
138217.0,5.827329191816832
138236.0,6.128400518672673
138238.0,5.699447694931337
138251.0,5.321833125846975
138287.0,5.387982952786713
138290.0,5.544376672310581
138306.0,5.333069411154785
138339.0,5.59158326019473
138341.0,5.3835819865373145
138348.0,5.309713838035653
138351.0,5.4957573958893216
138352.0,5.250923199715212
138360.0,5.191485961938567
138366.0,6.117648191870634
138392.0,5.1875646713351315
138436.0,5.3372932442231615
138452.0,5.413965606532779
138455.0,5.290828433646516
138481.0,5.932263625168144
138490.0,6.094604625168383
138494.0,7.20505152279545
138514.0,5.771243070688934
138528.0,5.305593561262785
138532.0,5.261706395897848
138534.0,5.229153619219354
138539.0,9.850370223946172
138551.0,5.280605548918557
138561.0,5.439468411718158
138564.0,5.846588093170986
138565.0,6.878900213459077
138598.0,5.074697176756327
138610.0,9.23390806745561
138616.0,5.937905252016759
138632.0,8.42907487141917
138636.0,5.543771058607931
138668.0,6.130644825346222
138670.0,5.220810015315716
138685.0,5.537401230578358
138689.0,5.6487125955976145
138725.0,5.254534597330542
138739.0,5.476106976148992
138769.0,5.162674941348623
138772.0,5.72462242635467
138815.0,7.094548076518844
138816.0,5.643701931790706
138818.0,6.063446209037969
138823.0,5.072226827632365
138830.0,5.20190352689046
138859.0,5.384471408617544
138869.0,7.421784294377416
138883.0,5.135367601091087
138893.0,8.922281743056518
138895.0,5.348570172885785
138899.0,12.752571162506026
138916.0,5.4434630199822776
138943.0,5.7073068961972115
138962.0,5.250484003124774
138980.0,5.210895198065069
139006.0,5.534026132015257
139008.0,5.756643246864196
139015.0,7.121827229209821
139038.0,5.635554278160208
139040.0,12.291828420782926
139046.0,5.302584176101435
139077.0,5.438445474186489
139099.0,5.790250950792614
139109.0,5.696310244097525
139143.0,6.079690662499034
139144.0,5.230525149580169
139152.0,5.382019032360496
139153.0,5.251988191041961
139162.0,5.19579386842398
139169.0,5.760377704530484
139191.0,5.615222650006421
139202.0,5.191191209285218
139205.0,9.637008977230106
139220.0,5.537141109790267
139266.0,6.63772401208406
139269.0,8.304811296799093
139275.0,7.265305433042852
139303.0,5.682491314745057
139313.0,7.353533726679219
139315.0,8.664915127960946
139317.0,8.17504616037197
139325.0,13.433386124862341
139336.0,7.018732990352584
139352.0,5.441309441462381
139354.0,5.944454902698247
139355.0,7.243183734632886
139375.0,5.74154593975177
139391.0,9.164678282789328
139395.0,5.159294542316025
139416.0,6.008462511717912
139432.0,6.896734284558583
139433.0,6.120924823298898
139444.0,6.149632790951432
139447.0,6.075076911881594
139471.0,5.2192275918311735
139480.0,6.478394912167286
139523.0,5.518640118779261
139540.0,7.2087058099134715
139547.0,5.59746140837124
139554.0,5.492584313361306
139556.0,6.215496855563916
139581.0,5.438190106409166
139594.0,5.45337689924336
139596.0,6.3775977384239155
139626.0,6.3179766708800615
139635.0,5.562123542853995
139650.0,5.554607195832032
139665.0,6.189682522763591
139668.0,8.89621598185628
139670.0,6.375808589223963
139672.0,8.233909444642787
139679.0,7.668376367961176
139688.0,5.154263962274097
139692.0,5.609914151285278
139711.0,5.349709731837339
139712.0,6.570321498330971
139725.0,5.344063216303409
139758.0,5.4327255081099235
139775.0,5.40704903481663
139793.0,5.7866624077015745
139821.0,6.491800278106567
139823.0,5.418304557261426
139862.0,5.609243969321533
139863.0,5.7280130273201655
139900.0,5.5888438384695425
139901.0,5.3100950687861985
139919.0,6.237964988713743
139923.0,5.267758933343288
139932.0,5.7351344829872515
139937.0,6.092090711206099
139940.0,5.303715087684879
139955.0,6.514285827520192
140000.0,5.44808044609735
140010.0,5.8406542964281005
140012.0,5.94904087594061
140023.0,5.480966029414377
140054.0,5.322726145106557
140063.0,6.202602089002854
140070.0,7.061237701069285
140081.0,5.3015188580729165
140084.0,7.730785974178422
140146.0,5.72367495818487
140154.0,5.180698372664779
140163.0,5.217458542627099
140167.0,5.474572153506633
140176.0,5.336319488567208
140185.0,6.894778454896143
140197.0,7.272276746949409
140206.0,7.287634981448992
140211.0,8.46227277193552
140218.0,5.876066680000044
140222.0,5.701274112046796
140225.0,6.415976841529165
140239.0,5.23562130063138
140246.0,5.879715154456238
140254.0,5.821683840733272
140278.0,5.025939196790036
140289.0,5.780319898518467
140317.0,5.393027866349038
140329.0,5.471145483834594
140359.0,6.771418240725213
140398.0,5.189526152511669
140402.0,5.194481601085329
140413.0,6.247807129903547
140453.0,6.697711982034746
140466.0,5.471542622964312
140489.0,6.160307841118338
140496.0,6.40129521112621
140529.0,5.678962722514159
140530.0,5.382018755004404
140533.0,5.9099293820457675
140552.0,5.629280922575106
140558.0,6.6955281427429885
140576.0,5.663517925198472
140597.0,9.189990832441852
140614.0,8.313326553897472
140618.0,5.281464588117299
140631.0,5.495271842547931
140661.0,5.60393570951791
140673.0,6.616383656606083
140695.0,8.183142058522115
140710.0,6.582998605781099
140714.0,5.226668504872396
140730.0,5.490250682323705
140740.0,6.097422509944343
140764.0,9.126614289667708
140768.0,5.683343811748866
140776.0,5.789879532725822
140829.0,5.563692864114674
140849.0,5.2414076325869035
